-9,13185602956124e-13; 2,7225497671417065
-9,573993245628263e-13; 2,6871140840464784
-1,0036905222684257e-12; 2,626207829126729
-1,0522641291314192e-12; 2,5835504058460836
-1,1031421333146534e-12; 2,5249915301546104
-1,1564801389728127e-12; 2,4677599527091827
-1,2123970895934325e-12; 2,4118255889049793
-1,2709909945772864e-12; 2,349451339462405
-1,332472632912619e-12; 2,3037315578403823
-1,3969283221015903e-12; 2,2589014726323504
-1,4645019258849885e-12; 2,2149437705511286
-1,535408738513165e-12; 2,1861148960621235
-1,6096810544941004e-12; 2,1435736039868933
-1,6875815756020347e-12; 2,10875559547121
-1,7691778023344825e-12; 2,060958441407767
-1,854680346789041e-12; 2,0076582622793446
-1,94439678600492e-12; 1,9685896951712196
-2,0384102804056957e-12; 1,9239695480333145
-2,1369694196013225e-12; 1,880360763260809
-2,240341026127371e-12; 1,8437693761471798
-2,3486637152161517e-12; 1,8019784122638223
-2,462327305162632e-12; 1,7727089252788246
-2,581383248878936e-12; 1,7325286209357509
-2,706252482405838e-12; 1,6988140132430412
-2,8371620144774596e-12; 1,6657554840463158
-2,9744664815818906e-12; 1,6386986624281088
-3,118415798924224e-12; 1,6120813240372367
-3,2692629041725145e-12; 1,5807105929844336
-3,4274788955720776e-12; 1,5550351532491256
-3,593200866661984e-12; 1,519788652918057
-3,7669356578271525e-12; 1,485341051430524
-3,948987785722834e-12; 1,4469273976093588
-4,140012143777555e-12; 1,4187705239042165
-4,340094674712903e-12; 1,3820785064685972
-4,5502291063917655e-12; 1,3640898927951128
-4,770337306572287e-12; 1,3375450178432993
-5,0010927991537e-12; 1,3115167000406363
-5,243230787351581e-12; 1,2944464922825862
-5,49674614585072e-12; 1,2651065068658842
-5,7626402080448625e-12; 1,24048782579299
-6,041269522201392e-12; 1,2123708700629907
-6,333503809804471e-12; 1,1887784123290648
-6,639734939811484e-12; 1,1618335046103063
-6,960918790801499e-12; 1,139224492361478
-7,297792483685848e-12; 1,1207200995090274
-7,650969180292596e-12; 1,102516273013018
-8,020901054984587e-12; 1,0775265870238833
-8,409249146689044e-12; 1,0635019065110463
-8,815844602543175e-12; 1,0393965219982835
-9,242487437549059e-12; 1,0225136321890427
-9,6893707831776e-12; 0,9993372898406591
-1,0158074647115156e-11; 0,9798904164831063
-1,0649227533621115e-11; 0,9576801739578366
-1,1164596942952144e-11; 0,9421246005965366
-1,1704907656921107e-11; 0,9268216959958295
-1,2271109071708131e-11; 0,9087859593828818
-1,2865239551367095e-11; 0,8969575433712641
-1,3487852871211929e-11; 0,8823882860687758
-1,4140300682161018e-11; 0,865217213373086
-1,4824309346425883e-11; 0,8483802857948863
-1,5541079263845365e-11; 0,8291508581117485
-1,629318985734033e-11; 0,8156829829779877
-1,7080981590205276e-11; 0,7971946739069615
-1,79076157629794e-11; 0,7842458622155297
-1,8773860732837564e-11; 0,7689846184705655
-1,9682421798529763e-11; 0,7564940219524244
-2,063495268065124e-11; 0,7442063098582783
-2,163312709981811e-11; 0,7297242265748519
-2,268006237284305e-11; 0,7178713355485178
-2,3777664082617914e-11; 0,7062109707129904
-2,4928384231552842e-11; 0,6947400048705207
-2,613479348672478e-11; 0,6834553616183473
-2,7399586922654103e-11; 0,6723540145236375
-2,8725590042003557e-11; 0,6614329863118248
-3,011513280467177e-11; 0,6485616528290474
-3,157255477790602e-11; 0,638027083309649
-3,309981374548282e-11; 0,6256112233052752
-3,47009508002292e-11; 0,6134369730752841
-3,6381067277320575e-11; 0,6054527083102681
-3,8141729174566154e-11; 0,5956183562196371
-3,998759831141217e-11; 0,5859437432460584
-4,192279829256154e-11; 0,5764262747513413
-4,3951652284583875e-11; 0,5670633982419334
-4,6079660119983945e-11; 0,5596827144735332
-4,831069974400036e-11; 0,5523980949072279
-5,0648696252463566e-11; 0,5434255074781074
-5,3099840111359533e-11; 0,5345986615457727
-5,567077589970754e-11; 0,5276405265716019
-5,836618872629045e-11; 0,5207729560634528
-6,11921053978134e-11; 0,5139947712683212
-6,415484452097596e-11; 0,5073048087754075
-6,725961847966137e-11; 0,49906467038261487
-7,051464798656746e-11; 0,4909583763365699
-7,392875679991293e-11; 0,484568246889983
-7,750816657301904e-11; 0,47826128896324865
-8,126088068503767e-11; 0,47203642002716684
-8,51952900148531e-11; 0,465892571642331
-8,932019170266471e-11; 0,45982868927573967
-9,364874110478178e-11; 0,45682640956566356
-9,818293366609826e-11; 0,450880528952471
-1,0293665829950202e-10; 0,44501203768351544
-1,0792507583695549e-10; 0,44210649776694083
-1,1315048592006501e-10; 0,436352205985653
-1,1863387616858752e-10; 0,4335032072062574
-1,2437777440467695e-10; 0,4278608926169256
-1,30405250731958e-10; 0,4250673346972097
-1,3672482483193056e-10; 0,42229201627071566
-1,4334463281212174e-10; 0,41679562232309486
-1,5029757378114944e-10; 0,41679562232309486
-1,5757453375928633e-10; 0,41137076737044326
-1,6521422826303398e-10; 0,4100256222165656
-1,7321704484046076e-10; 0,4060165202881268
-1,8161513604119127e-10; 0,40468888303730566
-1,904123966446059e-10; 0,4007319620706797
-1,9964836263557725e-10; 0,4007319620706797
-2,0931913520131677e-10; 0,3968137306361671
-2,194675659697664e-10; 0,3955161856740655
-2,3010802364709165e-10; 0,394222883566479
-2,412592978348546e-10; 0,3916489524652171
-2,5295628520758937e-10; 0,390368295859991
-2,652259466821021e-10; 0,390368295859991
-2,780907489042566e-10; 0,390368295859991
-2,9156731587033374e-10; 0,3878195318497171
-3,057098079607167e-10; 0,3878195318497171
-3,2052482325843024e-10; 0,38528740904224823
-3,360719011748044e-10; 0,38528740904224823
-3,523730911417854e-10; 0,38528740904224823
-3,694649714146524e-10; 0,38528740904224823
-3,8738589447939497e-10; 0,38528740904224823
-4,06176073111892e-10; 0,38528740904224823
-4,258776706113967e-10; 0,38528740904224823
-4,4653489541080095e-10; 0,38528740904224823
-4,682039302561902e-10; 0,38655139710309566
-4,909348073181657e-10; 0,3890918268858825
-5,147584402658327e-10; 0,390368295859991
-5,397268327215756e-10; 0,390368295859991
-5,659063187176246e-10; 0,390368295859991
-5,933681002391714e-10; 0,3916489524652171
-6,22188647374984e-10; 0,3955161856740655
-6,523679491871967e-10; 0,3955161856740655
-6,840254612164554e-10; 0,3968137306361671
-7,172342782754363e-10; 0,39942160484663836
-7,520395638824212e-10; 0,4007319620706797
-7,885338483881958e-10; 0,4020466181008791
-8,268338125023729e-10; 0,4060165202881268
-8,669576435368479e-10; 0,4073485130345981
-9,090667384144382e-10; 0,41137076737044326
-9,531610811540583e-10; 0,41137076737044326
-9,994781567899327e-10; 0,41679562232309486
-1,0479799138290147e-9; 0,4181629773886016
-1,0988814612693299e-9; 0,42229201627071566
-1,152255353358272e-9; 0,42646182624690526
-1,2081963079052804e-9; 0,42926454881559456
-1,2668797434105992e-9; 0,4335032072062574
-1,3284413892407671e-9; 0,43921992848821856
-1,392936016371196e-9; 0,44210649776694083
-1,460623130440194e-9; 0,4479366729136612
-1,5315993729093006e-9; 0,45384373211979534
-1,6060245728062655e-9; 0,45982868927573967
-1,684030968639111e-9; 0,46436914512620237
-1,7658262216873767e-9; 0,4689544344979545
-1,8516721121526093e-9; 0,4766974178616424
-1,9416914126733005e-9; 0,484568246889983
-2,036087014167053e-9; 0,4925690324636546
-2,1350716711220605e-9; 0,5007019203164305
-2,238915487331527e-9; 0,5106388343534352
-2,3477113876462023e-9; 0,5173727635221649
-2,4619490839705796e-9; 0,5293715235114282
-2,581691288249148e-9; 0,5398774135616338
-2,7073142532107768e-9; 0,5523980949072279
-2,8389903217635082e-9; 0,5633609695449547
-2,9771332451024057e-9; 0,5764262747513413
-3,122129186294542e-9; 0,5936707381364398
-3,2741181532189536e-9; 0,6094317654389897
-3,4335782123147873e-9; 0,6276636265202044
-3,600955691054756e-9; 0,6506893480681343
-3,776254502464144e-9; 0,6679641300669458
-3,9600870687758435e-9; 0,6856975304433167
-4,153043208481354e-9; 0,7085277924270444
-4,355401179814139e-9; 0,7321181867418726
-4,56742729608352e-9; 0,751554776738128
-4,78977509619425e-9; 0,7715073777248539
-5,0229470520078116e-9; 0,7919896889848129
-5,267470096314216e-9; 0,8130157734952459
-5,523896813619341e-9; 0,8346000675833898
-5,792806688900794e-9; 0,8567573908383364
-6,0748074171550266e-9; 0,8795029562860326
-6,370402526759082e-9; 0,8999001353150979
-6,680240795008612e-9; 0,9177595241523997
-7,005001642099043e-9; 0,9329128017517165
-7,345550783509927e-9; 0,9483162775957354
-7,702979215368013e-9; 0,970309355335893
-8,07746063480611e-9; 0,9863302917922026
-8,470503195287174e-9; 1,0092049795913565
-8,882297901106624e-9; 1,0258681280609776
-9,314307619204519e-9; 1,0462274735881578
-9,767123995933617e-9; 1,0635019065110463
-1,0242169139779236e-8; 1,08460813078219
-1,0739868145857202e-8; 1,0989111446486608
-1,1261751901988668e-8; 1,1134027761364251
-1,1809243556802198e-8; 1,1317863514659507
-1,2383351595522907e-8; 1,1504734610143046
-1,298455210782756e-8; 1,1580344142706374
-1,3615512072483312e-8; 1,1733057199294084
-1,4277132353620736e-8; 1,1887784123290648
-1,4970902831833498e-8; 1,2044551472097462
-1,569772661477571e-8; 1,2123708700629907
-1,6459837034561675e-8; 1,220338615333537
-1,7259671954343444e-8; 1,2364315429463115
-1,80976134067135e-8; 1,2445574158305328
-1,8976236158210028e-8; 1,252736692245671
-1,9898350775353118e-8; 1,269256861855044
-2,086439769632438e-8; 1,2775984639240778
-2,1877345320979786e-8; 1,2859948873040443
-2,2940433898533902e-8; 1,302953641515167
-2,4054171201872303e-8; 1,3115167000406363
-2,5221979443290338e-8; 1,3201360352968914
-2,64475942450896e-8; 1,3375450178432993
-2,7730436566782462e-8; 1,3375450178432993
-2,9077334645475178e-8; 1,3507522496736784
-3,048837280647743e-8; 1,3551835772402718
-3,196855571247005e-8; 1,3640898927951128
-3,352060015889645e-8; 1,3730547409783698
-3,514651910388181e-8; 1,3730547409783698
-3,685207706807064e-8; 1,377559234919142
-3,864202334891194e-8; 1,3911615764724703
-4,051635726709181e-8; 1,3911615764724703
-4,248160587690462e-8; 1,3911615764724703
-4,454311418789068e-8; 1,3957254723644794
-4,670564206758735e-8; 1,4048982307225182
-4,897213052311491e-8; 1,4095071915882604
-5,134752697832124e-8; 1,4095071915882604
-5,383814219691675e-8; 1,4095071915882604
-5,64507500608614e-8; 1,4141312727807265
-5,919138288508327e-8; 1,4234249947257647
-6,206376789119484e-8; 1,4280947351756736
-6,507417508954837e-8; 1,4280947351756736
-6,823060228971334e-8; 1,4280947351756736
-7,154313627819006e-8; 1,4374802255013335
-7,501491581634759e-8; 1,4421960760588552
-7,865517067986253e-8; 1,4469273976093588
-8,247034497636179e-8; 1,4469273976093588
-8,647602115568459e-8; 1,4612146965989419
-9,067245000138356e-8; 1,466008411336278
-9,507651152429218e-8; 1,480484120710923
-9,968820405299641e-8; 1,480484120710923
